customer_id,gender,is_senior,has_partner,has_dependents,months_as_customer,has_phone_service,has_multiple_lines,primary_product,has_security_product,has_backup_product,has_protection_plan,has_support_plan,has_streaming_tv,has_streaming_movies,account_type,is_paperless,payment_method,monthly_transaction_volume,total_transaction_volume,churned,revenue_per_month,charge_consistency,is_high_value,is_early_stage,tenure_group,product_adoption_score,is_multi_product,is_autopay
4723-BEGSG,Male,0,1,0,72,1,Yes,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),86.65,6094.25,0,84.64,1.0237,0,0,loyal,5,1,1
6516-NKQBO,Male,0,1,1,38,1,No,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),81.0,3084.9,0,81.18,0.9978,0,0,established,5,1,1
8672-OAUPW,Male,0,0,1,51,1,No,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),47.85,2356.75,0,46.21,1.0355,0,0,loyal,1,0,1
8207-DMRVL,Male,0,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.55,8306.05,0,115.36,0.993,1,0,loyal,6,1,1
3419-SNJJD,Female,1,1,0,65,1,Yes,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),105.25,6786.4,1,104.41,1.008,1,0,loyal,4,1,1
6543-CPZMK,Male,0,1,1,9,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,29.95,248.95,1,27.66,1.0828,0,1,early,1,0,0
4765-OXPPD,Female,0,1,1,9,1,No,DSL,1,1,1,1,0,0,Month-to-month,0,Mailed check,65.0,663.05,1,73.67,0.8823,0,1,early,4,1,0
2804-ETQDK,Male,0,0,1,66,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1357.1,0,20.56,0.9995,0,0,loyal,0,0,0
6689-VRRTK,Female,1,0,0,44,1,Yes,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.8,4860.35,0,110.46,0.994,1,0,established,5,1,1
7138-GIRSH,Male,0,0,0,50,1,Yes,DSL,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),69.5,3418.2,0,68.36,1.0167,0,0,loyal,3,1,1
9396-ZSFLL,Female,0,0,0,15,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.85,631.4,0,42.09,1.1606,0,0,growing,0,0,0
6464-KEXXH,Male,0,0,0,8,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.25,186.3,0,23.29,1.0842,0,1,early,0,0,1
7134-MJPDY,Female,1,0,0,66,1,Yes,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),102.85,6976.75,0,105.71,0.9729,1,0,loyal,4,1,1
5240-CAOYT,Female,0,0,0,57,1,Yes,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),87.55,4884.85,0,85.7,1.0216,0,0,loyal,3,1,1
4059-IIEBK,Female,0,0,0,7,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),78.55,522.95,0,74.71,1.0514,0,1,early,1,0,1
4881-JVQOD,Male,1,1,1,10,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),34.55,362.6,0,36.26,0.9528,0,1,early,1,0,1
0516-UXRMT,Female,0,0,0,62,1,Yes,Fiber optic,1,1,1,0,0,0,One year,1,Electronic check,92.05,5755.8,0,92.84,0.9915,1,0,loyal,3,1,0
4851-BQDNX,Male,0,1,1,40,1,No,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,85.05,3355.65,0,83.89,1.0138,0,0,established,2,0,0
5148-HKFIR,Female,0,0,0,20,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,406.95,0,20.35,0.9681,0,0,growing,0,0,0
1009-IRMNA,Female,0,0,0,7,1,No,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.0,137.6,1,19.66,1.0173,0,1,early,0,0,1
3003-CMDUU,Female,0,1,0,25,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.15,2395.7,0,95.83,0.9929,1,0,established,3,1,0
5016-IBERQ,Male,0,1,0,23,1,Yes,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,84.25,1968.1,0,85.57,0.9846,0,0,growing,2,0,0
6797-UCJHZ,Female,1,1,0,66,1,Yes,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),104.6,6819.45,0,103.32,1.0124,1,0,loyal,4,1,1
2469-DTSGX,Female,1,0,0,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,0,Electronic check,111.65,7943.45,0,110.33,1.012,1,0,loyal,5,1,0
4554-YGZIH,Male,1,1,0,49,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Credit card (automatic),90.05,4547.25,1,92.8,0.9704,1,0,loyal,2,0,1
5099-BAILX,Male,1,1,1,43,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,1,109.02,1.0159,1,0,established,5,1,1
9931-KGHOA,Female,0,1,0,46,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),55.0,2473.95,0,53.78,1.0227,0,0,established,1,0,1
1775-KWJKQ,Male,0,1,1,72,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.85,6562.9,0,91.15,0.9857,0,0,loyal,6,1,1
7665-VIGUD,Male,0,0,0,10,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,176.3,0,17.63,1.1543,0,1,early,0,0,0
9411-TPQQV,Female,0,0,0,40,0,No phone service,DSL,1,0,0,1,1,1,One year,1,Bank transfer (automatic),54.55,2236.2,0,55.9,0.9758,0,0,established,4,1,1
7207-RMRDB,Female,0,1,1,65,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.5,6985.65,1,107.47,0.9817,1,0,loyal,4,1,0
7954-MLBUN,Male,0,0,0,31,1,No,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),99.45,3109.9,0,100.32,0.9913,1,0,established,4,1,1
2077-DDHJK,Female,0,1,0,68,1,Yes,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),70.9,4911.35,0,72.23,0.9816,0,0,loyal,4,1,1
4913-EHYUI,Male,1,1,1,56,1,Yes,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),104.55,5794.65,1,103.48,1.0103,1,0,loyal,4,1,1
0195-IESCP,Male,0,1,0,10,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,855.3,1,85.53,0.9967,0,1,early,1,0,0
9574-BOSMD,Male,0,1,1,68,1,Yes,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.4,1620.2,0,23.83,1.0659,0,0,loyal,0,0,1
4580-TMHJU,Female,0,1,1,43,1,No,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,56.15,2499.3,1,58.12,0.9661,0,0,established,1,0,0
0970-ETWGE,Male,0,0,0,1,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.55,89.55,1,89.55,1.0,0,1,early,2,0,0
4908-XAXAY,Female,1,0,0,49,1,No,Fiber optic,0,1,1,0,0,1,One year,1,Bank transfer (automatic),89.85,4287.2,0,87.49,1.027,0,0,loyal,3,1,1
8404-VLQFB,Female,0,1,1,15,1,Yes,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.25,394.85,0,26.32,0.9593,0,0,growing,0,0,0
1626-ERCMM,Male,1,1,0,20,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.55,1899.65,1,94.98,0.9955,1,0,growing,2,0,0
0887-HJGAR,Male,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.7,45.7,1,45.7,1.0,0,1,early,0,0,0
2391-IPLOP,Male,0,1,1,50,1,Yes,DSL,0,0,1,1,1,0,One year,1,Electronic check,69.65,3442.15,0,68.84,1.0118,0,0,loyal,3,1,0
5644-PDMZC,Female,1,0,0,2,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,89.5,161.5,1,80.75,1.1084,0,1,early,2,0,0
3509-GWQGF,Male,1,0,0,24,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.0,1732.6,0,72.19,0.9697,0,0,growing,0,0,1
9576-ANLXO,Female,0,0,0,3,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.55,222.3,1,74.1,0.9386,0,1,early,0,0,1
2024-BASKD,Female,0,0,0,1,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,74.6,74.6,1,74.6,1.0,0,1,early,1,0,0
5845-BZZIB,Male,0,1,1,35,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,655.3,0,18.72,1.0737,0,0,established,0,0,0
1140-UKVZG,Female,0,0,0,17,1,Yes,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.8,475.25,0,27.96,0.887,0,0,growing,0,0,0
4160-AMJTL,Female,1,0,0,8,1,No,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.65,164.3,1,20.54,0.9567,0,1,early,0,0,0
5183-SNMJQ,Male,0,0,0,10,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,865.1,0,86.51,1.0993,1,1,early,3,1,1
8100-PNJMH,Male,0,1,1,68,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.85,6132.7,0,90.19,0.9851,0,0,loyal,6,1,1
7838-LAZFO,Male,0,1,0,45,1,No,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),78.8,3597.5,0,79.94,0.9857,0,0,established,5,1,1
4464-JCOLN,Male,0,1,1,2,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,19.85,35.9,1,17.95,1.1058,0,1,early,0,0,0
2085-JVGAD,Male,0,1,0,37,1,No,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.35,697.65,0,18.86,1.079,0,0,established,0,0,1
5650-VDUDS,Female,0,0,0,4,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.25,96.05,1,24.01,1.01,0,1,early,0,0,0
8095-WANWK,Female,0,0,0,10,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.25,428.7,0,42.87,1.0555,0,1,early,0,0,0
3030-ZKIWL,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0,20.05,1.0,0,1,early,0,0,0
9565-FLVCG,Male,0,1,1,65,1,Yes,DSL,1,1,0,0,0,1,Two year,1,Mailed check,69.55,4459.15,0,68.6,1.0138,0,0,loyal,3,1,0
8755-OGKNA,Female,0,1,1,57,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.5,1167.6,0,20.48,0.9521,0,0,loyal,0,0,1
2800-VEQXM,Female,0,0,0,3,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,74.75,238.1,0,79.37,0.9418,0,1,early,1,0,0
7538-GWHML,Female,0,0,0,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.65,145.15,1,72.58,0.9596,0,1,early,0,0,0
5533-RJFTJ,Male,0,0,0,49,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,0,29.66,1.0182,0,0,loyal,1,0,1
3859-CVCET,Female,0,0,0,4,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,191.05,1,47.76,0.9558,0,1,early,0,0,0
0214-JHPFW,Female,0,1,0,70,0,No phone service,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),57.8,4039.3,0,57.7,1.0017,0,0,loyal,5,1,1
5642-MHDQT,Female,0,1,1,53,1,No,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,1039.45,0,19.61,1.0122,0,0,loyal,0,0,1
3088-FVYWK,Male,0,1,1,53,1,Yes,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.55,1336.1,0,25.21,1.0135,0,0,loyal,0,0,1
3276-HDUEG,Female,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.05,75.05,1,75.05,1.0,0,1,early,0,0,0
9092-GDZKO,Male,0,0,0,22,1,Yes,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.85,493.4,0,22.43,1.1079,0,0,growing,0,0,1
0823-HSCDJ,Male,1,0,0,52,0,No phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,49.15,2550.9,1,49.06,1.0018,0,0,loyal,3,1,0
3729-OWRVL,Male,1,0,0,65,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,110.35,7246.15,0,111.48,0.9899,1,0,loyal,5,1,0
2324-AALNO,Female,0,0,0,48,1,Yes,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.55,1203.95,0,25.08,0.9789,0,0,established,0,0,1
0822-GAVAP,Female,0,0,0,2,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,34.7,62.25,1,31.12,1.115,0,1,early,1,0,0
5760-IFJOZ,Male,0,0,0,3,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,107.95,313.6,0,104.53,1.0327,1,1,early,4,1,0
2826-UWHIS,Male,0,1,0,45,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81.4,3775.85,0,83.91,0.9701,0,0,established,1,0,1
1448-PWKYE,Male,0,1,1,1,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.0,80.0,1,80.0,1.0,0,1,early,1,0,0
7501-IWUNG,Female,0,1,1,61,1,No,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),73.8,4616.05,0,75.67,0.9753,0,0,loyal,4,1,1
4957-TREIR,Male,0,0,0,3,1,No,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),64.4,195.65,0,65.22,0.9874,0,1,early,3,1,1
7251-LJBQN,Female,1,0,0,40,1,Yes,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),103.75,4188.4,0,104.71,0.9908,1,0,established,4,1,1
8040-MNRTF,Female,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71.1,0,71.1,1.0,0,1,early,0,0,0
1536-HBSWP,Female,0,0,0,1,1,No,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,49.9,49.9,0,49.9,1.0,0,1,early,1,0,0
5313-FPXWG,Male,0,0,0,51,1,Yes,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.6,1266.4,0,24.83,0.9907,0,0,loyal,0,0,1
0067-DKWBL,Male,1,0,0,2,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.25,91.1,1,45.55,1.0812,0,1,early,1,0,0
0946-FKYTX,Male,0,0,0,52,0,No phone service,DSL,0,1,0,0,0,0,One year,0,Mailed check,30.1,1623.4,0,31.22,0.9641,0,0,loyal,1,0,0
5076-YVXCM,Male,0,0,0,51,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.4,4149.45,0,81.36,1.0251,0,0,loyal,1,0,1
8262-COGGB,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.45,20.45,0,20.45,1.0,0,1,early,0,0,0
6663-JOCQO,Male,0,1,1,31,1,Yes,DSL,1,1,0,1,0,1,One year,1,Bank transfer (automatic),75.25,2344.5,0,75.63,0.995,0,0,established,4,1,1
9620-QJREV,Male,0,0,1,47,1,No,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.55,1013.05,0,21.55,0.9536,0,0,established,0,0,1
2276-YDAVZ,Female,0,0,0,3,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.1,270.7,1,90.23,0.8323,0,1,early,0,0,1
2682-KEVRP,Female,1,0,0,22,1,No,No,0,0,0,0,0,0,One year,1,Mailed check,20.05,417.0,0,18.95,1.058,0,0,growing,0,0,0
2480-JZOSN,Female,0,1,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.65,20.65,0,20.65,1.0,0,1,early,0,0,0
0078-XZMHT,Male,0,1,0,72,1,Yes,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.15,6316.2,0,87.72,0.9707,0,0,loyal,5,1,1
5896-NPFWW,Male,0,1,1,3,1,No,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,50.15,168.15,1,56.05,0.8947,0,1,early,1,0,0
9978-HYCIN,Male,1,1,1,47,1,No,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),84.95,4018.05,0,85.49,0.9937,0,0,established,2,0,1
8338-QIUNR,Male,0,1,1,72,1,Yes,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),66.5,4811.6,0,66.83,0.9951,0,0,loyal,3,1,1
1525-LNLOJ,Male,0,1,1,66,1,Yes,DSL,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),63.3,4189.7,0,63.48,0.9972,0,0,loyal,2,0,1
9450-TRJUU,Male,0,0,0,35,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,83.15,2848.45,0,81.38,1.0217,0,0,established,1,0,0
1766-GKNMI,Male,0,0,0,29,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,2516.2,0,86.77,0.9784,0,0,established,1,0,0
6942-LBFDP,Female,0,0,0,2,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.55,33.6,0,16.8,1.2232,0,1,early,0,0,0
1456-TWCGB,Male,0,0,0,4,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,208.45,0,52.11,0.9451,0,1,early,1,0,0
7133-VBDCG,Female,0,0,0,25,1,No,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,2015.35,1,80.61,0.9906,0,0,established,2,0,1
7596-ZYWBB,Female,0,0,0,65,1,No,DSL,1,1,0,1,0,0,Two year,1,Mailed check,59.6,3739.8,0,57.54,1.0358,0,0,loyal,3,1,0
8329-UTMVM,Male,1,0,0,27,1,Yes,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),104.65,2964.0,0,109.78,0.9533,1,0,established,4,1,1
3014-WJKSM,Male,0,1,0,29,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,2263.4,0,78.05,0.9648,0,0,established,1,0,1
3347-YJZZE,Male,0,1,1,29,1,Yes,DSL,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),80.1,2211.8,0,76.27,1.0502,0,0,established,4,1,1
1029-QFBEN,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,1,19.55,1.0,0,1,early,0,0,0
7929-DMBCV,Female,0,1,0,20,1,No,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,81.0,1683.7,0,84.18,0.9622,0,0,growing,2,0,0
9661-JALZV,Female,0,0,0,58,1,Yes,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.7,1519.0,0,26.19,0.9431,0,0,loyal,0,0,1
5433-KYGHE,Female,0,0,1,14,1,Yes,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Mailed check,86.0,1164.05,0,83.15,1.0343,0,0,growing,2,0,0
4312-KFRXN,Male,0,1,0,72,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1710.9,0,23.76,1.069,0,0,loyal,0,0,0
5575-TPIZQ,Male,0,0,0,46,1,Yes,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),89.15,4245.55,0,92.29,0.966,0,0,established,2,0,1
0114-IGABW,Female,0,1,0,71,0,No phone service,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),58.25,4145.9,0,58.39,0.9976,0,0,loyal,5,1,1
9944-AEXBM,Male,0,0,0,32,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.65,2664.3,0,83.26,1.0287,0,0,established,1,0,1
1853-ARAAQ,Female,0,0,0,26,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),50.35,1277.5,0,49.13,1.0248,0,0,established,3,1,1
6952-OMNWB,Male,1,1,0,68,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),80.35,5589.3,0,82.2,0.9775,0,0,loyal,1,0,1
4697-LUPSU,Male,0,1,1,2,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.2,34.75,0,17.38,1.1623,0,1,early,0,0,0
8434-VGEQQ,Male,0,1,1,61,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,1305.95,0,21.41,0.9598,0,0,loyal,0,0,1
4952-YSOGZ,Female,0,1,1,4,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,381.3,1,95.32,0.9017,0,1,early,1,0,0
1589-AGTLK,Male,0,0,0,3,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.35,141.5,1,47.17,0.9614,0,1,early,0,0,0
5244-IRFIH,Male,1,1,0,33,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3105.55,1,94.11,1.0041,1,0,established,2,0,0
6549-YMFAW,Male,1,1,0,9,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,21.25,204.55,0,22.73,0.9349,0,1,early,0,0,0
4950-HKQTE,Female,0,0,0,22,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,26.25,605.9,0,27.54,0.9532,0,0,growing,0,0,0
6786-OBWQR,Female,0,1,1,5,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.85,356.1,0,71.22,1.1352,0,1,early,1,0,0
2684-EIWEO,Female,1,0,0,30,1,Yes,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),91.7,2758.15,1,91.94,0.9974,1,0,established,3,1,1
2753-JMMCV,Male,0,0,0,65,1,Yes,DSL,0,1,1,1,0,1,Two year,1,Credit card (automatic),74.2,4805.65,0,73.93,1.0037,0,0,loyal,4,1,1
6439-GTPCA,Female,0,0,0,45,1,Yes,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,87.25,3941.7,1,87.59,0.9961,0,0,established,2,0,0
6621-YOBKI,Male,0,0,0,5,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,92.75,0,18.55,1.097,0,1,early,0,0,0
1216-JWVUX,Male,0,1,1,25,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.5,1901.05,0,76.04,0.9929,0,0,established,1,0,0
7564-GHCVB,Female,0,1,1,72,1,Yes,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),79.05,5730.7,0,79.59,0.9932,0,0,loyal,1,0,1
1173-NOEYG,Female,0,1,0,27,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Bank transfer (automatic),90.15,2423.4,0,89.76,1.0043,1,0,established,2,0,1
7595-EHCDL,Male,0,1,1,32,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),50.6,1653.45,0,51.67,0.9793,0,0,established,3,1,1
6647-ZEDXT,Female,0,0,0,30,1,Yes,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.45,3327.05,0,110.9,0.9959,1,0,established,5,1,1
2521-NPUZR,Male,0,1,0,70,1,No,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),101.0,7085.5,0,101.22,0.9978,1,0,loyal,5,1,1
1307-TVUFB,Male,1,0,0,42,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,3344.1,0,79.62,0.9966,0,0,established,1,0,1
7503-MIOGA,Female,1,1,0,72,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.85,6697.35,0,93.02,0.9659,0,0,loyal,6,1,1
4381-MHQDC,Female,0,0,0,47,1,Yes,DSL,1,0,1,1,0,0,Two year,1,Mailed check,65.0,2879.9,0,61.27,1.0609,0,0,established,3,1,0
6923-JHPMP,Female,0,0,0,2,1,No,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,80.45,137.1,0,68.55,1.1736,0,1,early,2,0,0
5138-WVKYJ,Male,0,0,0,10,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008.55,1,100.85,0.9772,1,1,early,3,1,0
4018-PPNDW,Female,0,1,1,61,1,Yes,No,0,0,0,0,0,0,Two year,1,Mailed check,24.1,1551.6,0,25.44,0.9473,0,0,loyal,0,0,0
1635-FJFCC,Female,0,0,0,5,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.05,202.15,0,40.43,1.0895,0,1,early,0,0,1
2499-AJYUA,Female,1,1,0,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,7882.25,0,109.48,1.0121,1,0,loyal,5,1,1
6919-ELBGL,Male,1,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.95,8196.4,0,113.84,1.0098,1,0,loyal,6,1,1
3966-HRMZA,Female,1,0,0,3,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,75.05,202.9,0,67.63,1.1097,0,1,early,1,0,0
6425-JWTDV,Male,0,1,0,48,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.25,855.1,0,17.81,1.0809,0,0,established,0,0,0
8405-IGQFX,Female,0,0,0,63,1,No,Fiber optic,0,0,1,1,1,0,One year,1,Credit card (automatic),90.05,5817.0,0,92.33,0.9753,1,0,loyal,3,1,1
8224-IVVPA,Female,0,0,0,27,1,No,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,56.7,1652.95,0,61.22,0.9262,0,0,established,2,0,0
9477-LGWQI,Male,0,1,1,70,1,No,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),80.15,5600.15,0,80.0,1.0019,0,0,loyal,5,1,1
1410-RSCMR,Male,0,1,1,7,1,No,DSL,1,0,1,1,0,1,Month-to-month,1,Credit card (automatic),71.35,515.75,0,73.68,0.9684,0,1,early,4,1,1
3115-CZMZD,Male,0,0,1,0,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,20.25,20.25,0,20.25,1.0,0,1,early,0,0,0
0139-IVFJG,Female,0,1,0,2,1,No,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Electronic check,90.35,190.5,0,95.25,0.9486,1,1,early,3,1,0
6683-VLCTZ,Male,1,0,0,20,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.55,1842.8,1,92.14,1.0696,1,0,growing,3,1,0
5730-DBDSI,Male,0,0,0,66,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.7,1253.8,0,19.0,1.0368,0,0,loyal,0,0,1
0030-FNXPP,Female,0,0,0,3,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,57.2,0,19.07,1.0409,0,1,early,0,0,0
